source,dest
https://experienceleague.adobe.com/docs/release-notes/experience-cloud/exl-rns/current.html,https://experienceleague.adobe.com/docs/release-notes/experience-cloud/current.html
https://experienceleague.adobe.com/docs/release-notes/experience-cloud/previous/legacy-rns/2018-earlier.html,https://experienceleague.adobe.com/docs/release-notes/experience-cloud/previous/legacy-rns/2019-earlier.html
https://experienceleague.adobe.com/docs/release-notes/experience-cloud/current.html,https://experienceleague.adobe.com/docs/release-notes/experience-cloud/previous/2021/10072021.html
